Lfd. Nummer,Name des Flughafens,Ort,Land,IATA,ICAO,Latitude,Longitude,Altitude,Zeitzone,DST,Zeitzonen-Datenbank,geo_punkt,
8000,Gostomel Airport,Kiev,Ukraine,GML,UKKM,50.60350037,30.19190025,158,2,E,Europe/Kiev,50.60350037,30.19190025
8029,Radom Airport,RADOM,Poland,RDO,EPRA,51.3891983,21.21330071,186,1,E,Europe/Warsaw,51.3891983,21.21330071
8033,Revelstoke Airport,Revelstoke,Canada,YRV,CYRV,50.96670151,-118.1829987,445,-8,A,America/Vancouver,50.96670151,-118.1829987
8034,Republic Airport,Farmingdale,United States,FRG,KFRG,40.72880173,-73.41339874,25,-5,A,America/New_York,40.72880173,-73.41339874
8038,General Freire Airport,Curico,Chile,0,SCIC,-34.96666718,-71.21639252,220,-4,S,America/Santiago,-34.96666718,-71.21639252
8042,South Texas Regional Airport at Hondo,Hondo,United States,0,KHDO,29.35950089,-99.17669678,283,-6,A,America/Chicago,29.35950089,-99.17669678
8052,Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,66.81410217,-150.6439972,334,-9,A,America/Anchorage,66.81410217,-150.6439972
8053,Khwai River Lodge Airport,Khwai River,Botswana,KHW,FBKR,-19.14999962,23.78300095,914,2,N,Africa/Gaborone,-19.14999962,23.78300095
8055,Taichung Airport,Taichung,Taiwan,TXG,RCLG,24.18630028,120.6539993,112,8,N,Asia/Taipei,24.18630028,120.6539993
8063,Fitzgerald Municipal Airport,Fitzgerald,United States,0,KFZG,31.68370056,-83.27050018,111,-5,A,America/New_York,31.68370056,-83.27050018
8079,Megève Airport,Verdun,France,MVV,LFHM,45.82080078,6.652219772,1470,1,U,Europe/Paris,45.82080078,6.652219772
8080,Méribel Altiport,Ajaccio,France,MFX,LFKX,45.407003,6.577942,1718,1,U,Europe/Paris,45.407003,6.577942
8082,Baise Youjiang Airport,Baise,China,AEB,ZGBS,23.72060013,106.9599991,149,8,N,Asia/Shanghai,23.72060013,106.9599991
8086,Wipperfürth-Neye Airport,Wipperfuerth,Deutschland,0,EDKN,51.1241684,7.373610973,263,1,E,Europe/Berlin,51.1241684,7.373610973
8088,Flugplatz Ballenstedt,Ballenstedt,Deutschland,0,EDCB,51.745834,11.229722,163,1,E,Europe/Berlin,51.745834,11.229722
8090,Ganderkesee Atlas Airfield,Ganderkesee,Deutschland,0,EDWQ,53.03611,8.505556,29,1,E,Europe/Berlin,53.03611,8.505556
8097,Tønder Airport,Toender,Denmark,0,EKTD,54.92969894,8.84057045,0,1,E,Europe/Copenhagen,54.92969894,8.84057045
8098,Celle-Arloh Airport,Celle,Deutschland,0,EDVC,52.68722153,10.11138916,63,1,E,Europe/Berlin,52.68722153,10.11138916
8099,Uelzen Airport,Uelzen,Deutschland,0,EDVU,52.98389053,10.46500015,75,1,E,Europe/Berlin,52.98389053,10.46500015
8103,Brilon/Hochsauerlandkreis Airfield,Brilon,Deutschland,0,EDKO,51.4025,8.641667,460,1,E,Europe/Berlin,51.4025,8.641667
8111,Rinteln Airport,Rinteln,Deutschland,0,EDVR,52.17527771,9.053333282,55,1,E,Europe/Berlin,52.17527771,9.053333282
8115,Klietz/Scharlibbe Airport,Scharlibbe,Deutschland,0,EDCL,52.70944214,12.07333279,29,1,E,Europe/Berlin,52.70944214,12.07333279
8117,Crisp County Cordele Airport,Cordele,United States,0,KCKF,31.98880005,-83.77390289,94,-5,A,America/New_York,31.98880005,-83.77390289
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,45.540401,-122.949997,63,-8,A,America/Los_Angeles,45.540401,-122.949997
8126,Wershofen/Eifel Airfield,Wershofen,Deutschland,0,EDRV,50.451389,6.783333,482,1,E,Europe/Berlin,50.451389,6.783333
8135,Burns Municipal Airport,Burns,United States,BNO,KBNO,43.59189987,-118.9550018,1264,-8,A,America/Los_Angeles,43.59189987,-118.9550018
8138,Marin County Airport - Gnoss Field,Novato,United States,NOT,KDVO,38.14360046,-122.5559998,1,-8,A,America/Los_Angeles,38.14360046,-122.5559998
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,KDLS,45.61849976,-121.1669998,75,-8,A,America/Los_Angeles,45.61849976,-121.1669998
8147,Pembroke Airport,Pembroke,Canada,YTA,CYTA,45.86439896,-77.25170135,161,-5,A,America/Toronto,45.86439896,-77.25170135
8149,Suffield Heliport,Suffield,Canada,YSD,CYSD,50.26670074,-111.1829987,770,-7,A,America/Edmonton,50.26670074,-111.1829987
8156,Bolshoye Gryzlovo Airfield,Stupino,Russia,0,UUDG,54.785,37.645,243,3,N,Europe/Moscow,54.785,37.645
8165,Mykines Heliport,Mykines,Faroe Islands,0,EKMS,62.10210037,-7.6459198,34,0,E,Atlantic/Faeroe,62.10210037,-7.6459198
8177,Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,45.09280014,-74.56330109,53,-5,A,America/Toronto,45.09280014,-74.56330109
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,-21.5130558,-43.17305756,411,-3,S,America/Sao_Paulo,-21.5130558,-43.17305756
8181,IAR Gimbav Heliport,Brasov,Romania,0,LRBG,45.686443,25.529058,0,2,E,Europe/Bucharest,45.686443,25.529058
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.68090057,-96.86820221,201,-6,A,America/Chicago,32.68090057,-96.86820221
8189,Como (Idroscalo - Water Ad) Hidroport,Como,Italy,0,LILY,45.814701,9.06972,202,1,E,Europe/Rome,45.814701,9.06972
8192,Krainiy Airport,Baikonur,Kazakhstan,BXY,UAOL,45.621994,63.210773,97,6,U,Asia/Qyzylorda,45.621994,63.210773
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.54140091,-165.0870056,18,-9,A,America/Anchorage,60.54140091,-165.0870056
8224,Victoria Airport,Patricia Bay,Canada,0,CAP5,48.65389205,-123.4504509,0,-8,A,America/Vancouver,48.65389205,-123.4504509
8227,Birchwood Airport,Belmopan,Belize,0,PABV,61.41650009,-149.5070038,25,-9,U,America/Anchorage,61.41650009,-149.5070038
8228,Grand-Santi Airport,Grand-Santi,French Guiana,GSI,SOGS,4.285833,-54.373056,63,-3,S,America/Cayenne,4.285833,-54.373056
8236,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,SURV,-30.97459984,-55.4762001,217,-3,S,America/Montevideo,-30.97459984,-55.4762001
8239,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,-6.763100147,-51.04990005,275,-3,S,America/Belem,-6.763100147,-51.04990005
8241,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-6.6413,-51.9523,200,-3,S,America/Belem,-6.6413,-51.9523
8243,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-11.63239956,-50.6896019,198,-4,S,America/Campo_Grande,-11.63239956,-50.6896019
8244,Caçador Airport,Cacador,Brazil,CFC,SBCD,-26.78840065,-50.93980026,1029,-3,S,America/Sao_Paulo,-26.78840065,-50.93980026
8253,Umuarama Airport,Umuarama,Brazil,UMU,SSUM,-23.79870033,-53.31380081,475,-3,S,America/Sao_Paulo,-23.79870033,-53.31380081
8255,Fonte Boa Airport,Fonte Boa,Brazil,FBA,SWOB,-2.53260994,-66.08319855,63,-4,S,America/Boa_Vista,-2.53260994,-66.08319855
8257,Humaitá Airport,Humaita,Brazil,HUW,SWHT,-7.532120228,-63.07210159,70,-4,S,America/Boa_Vista,-7.532120228,-63.07210159
8260,Hotel Transamérica Airport,Una,Brazil,UNA,SBTC,-15.35519981,-38.99900055,6,-3,S,America/Fortaleza,-15.35519981,-38.99900055
8273,Douglas Municipal Airport,Douglas,United States,0,KDQH,31.47669983,-82.86049652,78,-5,A,America/New_York,31.47669983,-82.86049652
8274,St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,27.49510002,-80.36830139,7,-5,A,America/New_York,27.49510002,-80.36830139
8276,Taunton Municipal King Field,Taunton,United States,0,KTAN,41.87440109,-71.01660156,13,-5,A,America/New_York,41.87440109,-71.01660156
8284,Capital City Airport,Harrisburg,United States,HAR,KCXY,40.21709824,-76.85150146,106,-5,A,America/New_York,40.21709824,-76.85150146
8286,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.37149811,-73.48220062,140,-5,A,America/New_York,41.37149811,-73.48220062
8289,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.47859955,-73.1352005,221,-5,A,America/New_York,41.47859955,-73.1352005
8290,Fitchburg Municipal Airport,Fitchburg,United States,0,KFIT,42.55410004,-71.75900269,106,-5,A,America/New_York,42.55410004,-71.75900269
8295,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.972599,-86.088996,173,-6,A,America/Chicago,33.972599,-86.088996
8296,Knoxville Downtown Island Airport,Knoxville,United States,0,KDKX,35.96390152,-83.87390137,254,-5,A,America/New_York,35.96390152,-83.87390137
8298,Plantation Airpark,Sylvania,United States,0,KJYL,32.64530182,-81.5970993,57,-5,A,America/New_York,32.64530182,-81.5970993
8299,Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72290039,-84.87020111,216,-5,A,America/New_York,34.72290039,-84.87020111
8303,Baldwin County Regional Airport,Milledgeville,United States,0,KMLJ,33.154202,-83.240701,117,-5,A,America/New_York,33.154202,-83.240701
8305,Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.84069824,-84.88240051,275,-5,A,America/New_York,32.84069824,-84.88240051
8306,Peachtree City Falcon Field,Atlanta,United States,0,KFFC,33.3572998,-84.57180023,246,-5,A,America/New_York,33.3572998,-84.57180023
8332,Wau Airport,Wau,Sudan,WUU,HSWW,7.725830078,27.97500038,466,3,U,Africa/Juba,7.725830078,27.97500038
8333,Humera Airport,Humera,Ethiopia,HUE,HAHU,14.25,36.58300018,588,3,U,Africa/Addis_Ababa,14.25,36.58300018
8335,Zagora Airport,Zagora,Morocco,OZG,GMAZ,30.32029915,-5.866670132,802,0,U,Africa/Casablanca,30.32029915,-5.866670132
8336,Yengema Airport,Yengema,Sierra Leone,WYE,GFYE,8.610469818,-11.04539967,396,0,U,Africa/Freetown,8.610469818,-11.04539967
8344,Kolpashevo Airport,Kolpashevo,Russia,0,UNLL,58.32529831,82.93250275,74,7,N,Asia/Krasnoyarsk,58.32529831,82.93250275
8354,Ballarat Airport,Ballarat,Australia,0,YBLT,-37.51169968,143.7910004,437,10,O,Australia/Hobart,-37.51169968,143.7910004
8357,Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,49.71419907,-83.68609619,252,-5,A,America/Toronto,49.71419907,-83.68609619
8364,Collingwood Airport,Collingwood,Canada,0,CNY3,44.44919968,-80.15830231,222,-5,A,America/Toronto,44.44919968,-80.15830231
8379,Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.24710083,-80.11109924,6,-5,A,America/New_York,26.24710083,-80.11109924
8380,Mallacoota Airport,Mallacoota,Australia,XMC,YMCO,-37.59830093,149.7200012,9,10,U,Australia/Hobart,-37.59830093,149.7200012
8405,Glasgow City Heliport,Glasgow,United Kingdom,0,EGEG,55.86138916,-4.296944141,0,0,E,Europe/London,55.86138916,-4.296944141
8414,Modlin Airport,Warsaw,Poland,WMI,EPMO,52.451099,20.6518,104,1,E,Europe/Warsaw,52.451099,20.6518
8417,Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,45.293,131.193,232,8,N,Asia/Shanghai,45.293,131.193
8427,Tura Mountain Airport,Tura,Russia,0,UNIT,64.33351135,100.4328918,623,7,N,Asia/Krasnoyarsk,64.33351135,100.4328918
8428,Beloyarskiy Airport,Beloyarsky,Russia,EYK,USHY,63.686901,66.698601,25,5,N,Asia/Yekaterinburg,63.686901,66.698601
3,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,HGU,AYMH,-5.826789856,144.2960052,1642,10,U,Pacific/Port_Moresby,-5.826789856,144.2960052
8438,Terlet Glider Field,Arnhem,Netherlands,0,EHTL,52.057201,5.92444,84,1,E,Europe/Amsterdam,52.057201,5.92444
10,Thule Air Base,Thule,Greenland,THU,BGTL,76.53119659,-68.70320129,77,-4,E,America/Thule,76.53119659,-68.70320129
8442,Shigatse Air Base,Shigatse,China,RKZ,ZURK,29.3519,89.311401,1153,8,N,Asia/Shanghai,29.3519,89.311401
12,Egilsstaðir Airport,Egilsstadir,Iceland,EGS,BIEG,65.28330231,-14.40139961,23,0,N,Atlantic/Reykjavik,65.28330231,-14.40139961
8459,Oerlinghausen Airport,TELGTE,Deutschland,0,EDLO,51.93222046,8.66166687,170,1,E,Europe/Berlin,51.93222046,8.66166687
16,Keflavik International Airport,Keflavik,Iceland,KEF,BIKF,63.98500061,-22.60560036,52,0,N,Atlantic/Reykjavik,63.98500061,-22.60560036
8460,Jack Edwards Airport,Gulf Shores,United States,GUF,KJKA,30.29050064,-87.67179871,5,-6,A,America/Chicago,30.29050064,-87.67179871
19,Siglufjörður Airport,Siglufjordur,Iceland,SIJ,BISI,66.133301,-18.9167,3,0,N,Atlantic/Reykjavik,66.133301,-18.9167
8461,General Villamil Airport,Isabela,Ecuador,IBB,SEII,-0.942628026,-90.95300293,11,-6,N,Pacific/Galapagos,-0.942628026,-90.95300293
23,Halifax / CFB Shearwater Heliport,Halifax,Canada,0,CYAW,44.639702,-63.499401,44,-4,A,America/Halifax,44.639702,-63.499401
8462,Balzers Heliport,Balzers,Switzerland,0,LSXB,47.0681,9.48111,483,1,E,Europe/Vaduz,47.0681,9.48111
27,Baie Comeau Airport,Baie Comeau,Canada,YBC,CYBC,49.13249969,-68.20439911,22,-5,A,America/Toronto,49.13249969,-68.20439911
8469,Hiroshimanishi Airport,Hiroshima,Japan,HIW,RJBH,34.3669014,132.4140015,5,9,N,Asia/Tokyo,34.3669014,132.4140015
36,Charlo Airport,Charlo,Canada,YCL,CYCL,47.990799,-66.330299,40,-4,A,America/Halifax,47.990799,-66.330299
8472,Yalata Mission Airport,Yalata,Australia,KYI,YYTA,-31.47060013,131.8249969,0,9.5,O,Australia/Adelaide,-31.47060013,131.8249969
39,Chilliwack Airport,Chilliwack,Canada,YCW,CYCW,49.15280151,-121.939003,10,-8,A,America/Vancouver,49.15280151,-121.939003
8494,Price County Airport,Phillips,United States,0,KPBH,45.70899963,-90.40249634,456,-6,A,America/Chicago,45.70899963,-90.40249634
40,Clyde River Airport,Clyde River,Canada,YCY,CYCY,70.48609924,-68.51670074,27,-5,A,America/Toronto,70.48609924,-68.51670074
8495,Monroe Municipal Airport,Monroe,United States,0,KEFT,42.61489868,-89.5904007,331,-6,A,America/Chicago,42.61489868,-89.5904007
54,Inuvik Mike Zubko Airport,Inuvik,Canada,YEV,CYEV,68.30419922,-133.4830017,68,-7,A,America/Edmonton,68.30419922,-133.4830017
8501,Eberswalde-Finow Airport,Eberswalde,Deutschland,0,EDAV,52.82722092,13.69361115,37,1,E,Europe/Berlin,52.82722092,13.69361115
55,Iqaluit Airport,Iqaluit,Canada,YFB,CYFB,63.756402,-68.555801,34,-5,A,America/Toronto,63.756402,-68.555801
8503,Bedford County Airport,Bedford,United States,0,KHMZ,40.08530045,-78.5121994,354,-5,A,America/New_York,40.08530045,-78.5121994
56,Fredericton Airport,Fredericton,Canada,YFC,CYFC,45.8689003,-66.53720093,21,-4,A,America/Halifax,45.8689003,-66.53720093
8505,Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,27.26280022,-80.84980011,10,-5,A,America/New_York,27.26280022,-80.84980011
58,Flin Flon Airport,Flin Flon,Canada,YFO,CYFO,54.67810059,-101.6819992,304,-6,A,America/Winnipeg,54.67810059,-101.6819992
8512,Madison Municipal Airport,Madison,United States,0,K52A,33.61209869,-83.46040344,212,-5,A,America/New_York,33.61209869,-83.46040344
60,Fort Simpson Airport,Fort Simpson,Canada,YFS,CYFS,61.7602005,-121.2369995,169,-7,A,America/Edmonton,61.7602005,-121.2369995
8515,Aiken Regional Airport,Aiken,United States,AIK,KAIK,33.649399,-81.684998,161,-5,A,America/New_York,33.649399,-81.684998
64,Geraldton Greenstone Regional Airport,Geraldton,Canada,YGQ,CYGQ,49.77830124,-86.93939972,349,-5,A,America/Toronto,49.77830124,-86.93939972
8517,Lumberton Regional Airport,Lumberton,United States,LBT,KLBT,34.60990143,-79.05940247,38,-5,A,America/New_York,34.60990143,-79.05940247
67,Dryden Regional Airport,Dryden,Canada,YHD,CYHD,49.831699,-92.744202,413,-6,A,America/Winnipeg,49.831699,-92.744202
8524,Baraboo Wisconsin Dells Airport,Baraboo,United States,0,KDLL,43.52270126,-89.77020264,298,-6,A,America/Chicago,43.52270126,-89.77020264
74,Atikokan Municipal Airport,Atikokan,Canada,YIB,CYIB,48.77389908,-91.63860321,429,-5,A,America/Coral_Harbour,48.77389908,-91.63860321
8528,Burlington Municipal Airport,Burlington,United States,0,KBUU,42.69070053,-88.30460358,237,-6,A,America/Chicago,42.69070053,-88.30460358
77,Stephenville Airport,Stephenville,Canada,YJT,CYJT,48.5442009,-58.54999924,26,-3.5,A,America/St_Johns,48.5442009,-58.54999924
8532,William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.13560104,-77.42230225,169,-5,A,America/New_York,41.13560104,-77.42230225
79,Waterloo Airport,Waterloo,Canada,YKF,CYKF,43.46080017,-80.37860107,322,-5,A,America/Toronto,43.46080017,-80.37860107
8553,Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,-85.083504,303,-5,A,America/New_York,41.639702,-85.083504
81,Kindersley Airport,Kindersley,Canada,YKY,CYKY,51.51750183,-109.1809998,694,-6,N,America/Regina,51.51750183,-109.1809998
8555,Warsaw Municipal Airport,Warsaw,United States,0,KASW,41.27470016,-85.84010315,259,-5,A,America/New_York,41.27470016,-85.84010315
85,Lloydminster Airport,Lloydminster,Canada,YLL,CYLL,53.30920029,-110.072998,668,-7,A,America/Edmonton,53.30920029,-110.072998
8560,Genesee County Airport,Batavia,United States,0,KGVQ,43.03170013,-78.16760254,279,-5,A,America/New_York,43.03170013,-78.16760254
86,Alert Airport,Alert,Canada,YLT,CYLT,82.51779938,-62.2806015,30,-5,A,America/Toronto,82.51779938,-62.2806015
8593,Chicago Meigs Airport,Chicago,United States,CGX,KCGX,41.85879898,-87.60790253,181,-6,A,America/Chicago,41.85879898,-87.60790253
90,Fort McMurray Airport,Fort Mcmurray,Canada,YMM,CYMM,56.65330124,-111.2220001,369,-7,A,America/Edmonton,56.65330124,-111.2220001
8606,Lansing Municipal Airport,Lansing,United States,0,KIGQ,41.53490067,-87.52950287,189,-6,A,America/Chicago,41.53490067,-87.52950287
92,Maniwaki Airport,Maniwaki,Canada,YMW,CYMW,46.27280045,-75.99060059,200,-5,A,America/Toronto,46.27280045,-75.99060059
8609,Pont Sur Yonne Airfield,Pont Sur Yonne,France,0,LFGO,48.289172,3.247912,72,1,E,Europe/Paris,48.289172,3.247912
97,Old Crow Airport,Old Crow,Canada,YOC,CYOC,67.57060242,-139.8390045,251,-8,A,America/Vancouver,67.57060242,-139.8390045
8610,St Florentin Cheu Airfield,St Florentin Cheu,France,0,LFGP,47.98019,3.775583,107,1,E,Europe/Paris,47.98019,3.775583
100,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,YOW,CYOW,45.32249832,-75.66919708,114,-5,A,America/Toronto,45.32249832,-75.66919708
8612,Olten Airport,Olten,Switzerland,0,LSPO,47.3443985,7.88944006,0,1,E,Europe/Zurich,47.3443985,7.88944006
101,Prince Albert Glass Field,Prince Albert,Canada,YPA,CYPA,53.21419907,-105.6729965,428,-6,N,America/Regina,53.21419907,-105.6729965
8615,Lodrino Air Base,Lodrino,Switzerland,0,LSML,46.29589844,8.99213028,0,1,E,Europe/Zurich,46.29589844,8.99213028
107,Peterborough Airport,Peterborough,Canada,YPQ,CYPQ,44.22999954,-78.36329651,191,-5,A,America/Toronto,44.22999954,-78.36329651
8618,Mauterndorf Airport,Mauterndorf,Austria,0,LOSM,47.13249969,13.69690037,1110,1,E,Europe/Vienna,47.13249969,13.69690037
109,Fort Chipewyan Airport,Fort Chipewyan,Canada,YPY,CYPY,58.76720047,-111.1169968,232,-7,A,America/Edmonton,58.76720047,-111.1169968
8619,Nötsch Im Gailtal Airport,Notsch Im Gailtal,Austria,0,LOKN,46.58110046,13.62919998,549,1,E,Europe/Vienna,46.58110046,13.62919998
110,Muskoka Airport,Muskoka,Canada,YQA,CYQA,44.97470093,-79.30329895,282,-5,A,America/Toronto,44.97470093,-79.30329895
8620,Sinsheim Airfield,Karlsruhe,Deutschland,0,EDTK,49.2472,8.8938,160,1,E,Europe/Berlin,49.2472,8.8938
112,Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,CYQF,52.18220139,-113.8939972,905,-7,A,America/Edmonton,52.18220139,-113.8939972
8621,Weinheim/Bergstraße Airport,Weinheim,Deutschland,0,EDGZ,49.56750107,8.610555649,97,1,E,Europe/Berlin,49.56750107,8.610555649
115,Kenora Airport,Kenora,Canada,YQK,CYQK,49.78829956,-94.36309814,406,-6,A,America/Winnipeg,49.78829956,-94.36309814
8628,Uummannaq Heliport,Uummannaq,Greenland,UMD,BGUM,70.68042793,-52.11163044,15,-3,E,America/Godthab,70.68042793,-52.11163044
116,Lethbridge County Airport,Lethbridge,Canada,YQL,CYQL,49.63029861,-112.8000031,929,-7,A,America/Edmonton,49.63029861,-112.8000031
8630,Bayannur Tianjitai Airport,Bayannur,China,RLK,ZBYZ,40.926,107.7428,1036,8,U,Asia/Shanghai,40.926,107.7428
122,Grande Prairie Airport,Grande Prairie,Canada,YQU,CYQU,55.17969894,-118.8850021,669,-7,A,America/Edmonton,55.17969894,-118.8850021
8631,Capital City Airport,Frankfort,United States,FFT,KFFT,38.18249893,-84.90470123,246,-5,A,America/New_York,38.18249893,-84.90470123
124,North Battleford Airport,North Battleford,Canada,YQW,CYQW,52.76919937,-108.2440033,548,-6,N,America/Regina,52.76919937,-108.2440033
8646,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.97060013,-84.47499847,237,-5,A,America/New_York,43.97060013,-84.47499847
128,Resolute Bay Airport,Resolute,Canada,YRB,CYRB,74.71690369,-94.9693985,66,-6,A,America/Winnipeg,74.71690369,-94.9693985
8648,South Haven Area Regional Airport,South Haven,United States,0,KLWA,42.3512001,-86.25569916,203,-5,A,America/New_York,42.3512001,-86.25569916
135,Saint John Airport,St. John,Canada,YSJ,CYSJ,45.31610107,-65.89029694,109,-4,A,America/Halifax,45.31610107,-65.89029694
8653,Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI,44.63690186,-90.18930054,389,-6,A,America/Chicago,44.63690186,-90.18930054
136,Fort Smith Airport,Fort Smith,Canada,YSM,CYSM,60.02030182,-111.961998,205,-7,A,America/Edmonton,60.02030182,-111.961998
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW,44.36029816,-89.83899689,311,-6,A,America/Chicago,44.36029816,-89.83899689
140,Cape Dorset Airport,Cape Dorset,Canada,YTE,CYTE,64.23000336,-76.52670288,50,-5,A,America/Toronto,64.23000336,-76.52670288
8661,Ostafyevo International Airport,Moscow,Russia,OSF,UUMO,55.511667,37.507222,173,3,N,Europe/Moscow,55.511667,37.507222
144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,YTZ,CYTZ,43.627499,-79.396202,77,-5,A,America/Toronto,43.627499,-79.396202
8670,Caernarfon Airport,Caernarfon,United Kingdom,0,EGCK,53.101819,-4.337614,0,0,E,Europe/London,53.101819,-4.337614
145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.4332962,-133.026001,5,-7,A,America/Edmonton,69.4332962,-133.026001
8682,Söderhamn Airport,Soderhamn,Sweden,SOO,ESNY,61.26150131,17.09910011,27,1,E,Europe/Stockholm,61.26150131,17.09910011
147,Repulse Bay Airport,Repulse Bay,Canada,YUT,CYUT,66.52140045,-86.22470093,24,-6,A,America/Winnipeg,66.52140045,-86.22470093
8683,Newcastle Aerodrome,Newcastle,Ireland,0,EINC,53.07109833,-6.04527998,0,0,E,Europe/Dublin,53.07109833,-6.04527998
